tipo,marca,modelo,anio,precio,caracteristica
AUTOMOVIL,Chevrolet,Cruze,2024,50781,5
CAMIONETA,Toyota,Tacoma,2014,59768,1223
AUTOMOVIL,Honda,Civic,2025,51370,4
AUTOMOVIL,Kia,Cerato,2015,48357,5
CAMIONETA,Chevrolet,Silverado,2005,57344,1364
AUTOMOVIL,Nissan,Versa,2016,48946,4
AUTOMOVIL,Chevrolet,Cruze,2006,45933,5
CAMIONETA,Toyota,Tacoma,2017,61535,1505
AUTOMOVIL,Honda,Civic,2007,46522,4
AUTOMOVIL,Kia,Cerato,2018,50124,5
CAMIONETA,Chevrolet,Silverado,2008,59111,1646
AUTOMOVIL,Nissan,Versa,2019,50713,4
AUTOMOVIL,Chevrolet,Cruze,2009,47700,5
CAMIONETA,Toyota,Tacoma,2020,63302,1787
AUTOMOVIL,Honda,Civic,2010,48289,4
AUTOMOVIL,Kia,Cerato,2021,51891,5
CAMIONETA,Chevrolet,Silverado,2011,60878,778
AUTOMOVIL,Nissan,Versa,2022,52480,4
AUTOMOVIL,Chevrolet,Cruze,2012,49467,5
CAMIONETA,Toyota,Tacoma,2023,65069,919
AUTOMOVIL,Honda,Civic,2013,50056,4
AUTOMOVIL,Kia,Cerato,2024,53658,5
CAMIONETA,Chevrolet,Silverado,2014,62645,1060
AUTOMOVIL,Nissan,Versa,2025,54247,4
AUTOMOVIL,Chevrolet,Cruze,2015,51234,5
CAMIONETA,Toyota,Tacoma,2005,60221,1201
AUTOMOVIL,Honda,Civic,2016,51823,4
AUTOMOVIL,Kia,Cerato,2006,48810,5
CAMIONETA,Chevrolet,Silverado,2017,64412,1342
AUTOMOVIL,Nissan,Versa,2007,49399,4
AUTOMOVIL,Chevrolet,Cruze,2018,53001,5
CAMIONETA,Toyota,Tacoma,2008,61988,1483
AUTOMOVIL,Honda,Civic,2019,53590,4
AUTOMOVIL,Kia,Cerato,2009,50577,5
CAMIONETA,Chevrolet,Silverado,2020,66179,1624
AUTOMOVIL,Nissan,Versa,2010,51166,4
AUTOMOVIL,Chevrolet,Cruze,2021,54768,5
CAMIONETA,Toyota,Tacoma,2011,63755,1765
AUTOMOVIL,Honda,Civic,2022,55357,4
AUTOMOVIL,Kia,Cerato,2012,52344,5
CAMIONETA,Chevrolet,Silverado,2023,67946,756
AUTOMOVIL,Nissan,Versa,2013,52933,4
AUTOMOVIL,Chevrolet,Cruze,2024,56535,5
CAMIONETA,Toyota,Tacoma,2014,65522,897
AUTOMOVIL,Honda,Civic,2025,57124,4
AUTOMOVIL,Kia,Cerato,2015,54111,5
CAMIONETA,Chevrolet,Silverado,2005,63098,1038
AUTOMOVIL,Nissan,Versa,2016,54700,4
AUTOMOVIL,Chevrolet,Cruze,2006,51687,5
CAMIONETA,Toyota,Tacoma,2017,67289,1179
AUTOMOVIL,Honda,Civic,2007,52276,4
AUTOMOVIL,Kia,Cerato,2018,55878,5
CAMIONETA,Chevrolet,Silverado,2008,64865,1320
AUTOMOVIL,Nissan,Versa,2019,56467,4
AUTOMOVIL,Chevrolet,Cruze,2009,53454,5
CAMIONETA,Toyota,Tacoma,2020,69056,1461
AUTOMOVIL,Honda,Civic,2010,54043,4
AUTOMOVIL,Kia,Cerato,2021,57645,5
CAMIONETA,Chevrolet,Silverado,2011,66632,1602
AUTOMOVIL,Nissan,Versa,2022,58234,4
AUTOMOVIL,Chevrolet,Cruze,2012,55221,5
CAMIONETA,Toyota,Tacoma,2023,70823,1743
AUTOMOVIL,Honda,Civic,2013,55810,4
AUTOMOVIL,Kia,Cerato,2024,59412,5
CAMIONETA,Chevrolet,Silverado,2014,68399,734
AUTOMOVIL,Nissan,Versa,2025,60001,4
AUTOMOVIL,Chevrolet,Cruze,2015,56988,5
CAMIONETA,Toyota,Tacoma,2005,65975,875
AUTOMOVIL,Honda,Civic,2016,57577,4
AUTOMOVIL,Kia,Cerato,2006,54564,5
CAMIONETA,Chevrolet,Silverado,2017,70166,1016
AUTOMOVIL,Nissan,Versa,2007,13153,4
AUTOMOVIL,Chevrolet,Cruze,2018,16755,5
CAMIONETA,Toyota,Tacoma,2008,25742,1157
AUTOMOVIL,Honda,Civic,2019,17344,4
AUTOMOVIL,Kia,Cerato,2009,14331,5
CAMIONETA,Chevrolet,Silverado,2020,29933,1298
AUTOMOVIL,Nissan,Versa,2010,14920,4
AUTOMOVIL,Chevrolet,Cruze,2021,18522,5
CAMIONETA,Toyota,Tacoma,2011,27509,1439
AUTOMOVIL,Honda,Civic,2022,19111,4
AUTOMOVIL,Kia,Cerato,2012,16098,5
CAMIONETA,Chevrolet,Silverado,2023,31700,1580
AUTOMOVIL,Nissan,Versa,2013,16687,4
AUTOMOVIL,Chevrolet,Cruze,2024,20289,5
CAMIONETA,Toyota,Tacoma,2014,29276,1721
AUTOMOVIL,Honda,Civic,2025,20878,4
AUTOMOVIL,Kia,Cerato,2015,17865,5
CAMIONETA,Chevrolet,Silverado,2005,26852,712
AUTOMOVIL,Nissan,Versa,2016,18454,4
AUTOMOVIL,Chevrolet,Cruze,2006,15441,5
CAMIONETA,Toyota,Tacoma,2017,31043,853
AUTOMOVIL,Honda,Civic,2007,16030,4
AUTOMOVIL,Kia,Cerato,2018,19632,5
CAMIONETA,Chevrolet,Silverado,2008,28619,994
AUTOMOVIL,Nissan,Versa,2019,20221,4
AUTOMOVIL,Chevrolet,Cruze,2009,17208,5
CAMIONETA,Toyota,Tacoma,2020,32810,1135
AUTOMOVIL,Honda,Civic,2010,17797,4
AUTOMOVIL,Kia,Cerato,2021,21399,5
CAMIONETA,Chevrolet,Silverado,2011,30386,1276
AUTOMOVIL,Nissan,Versa,2022,21988,4
AUTOMOVIL,Chevrolet,Cruze,2012,18975,5
CAMIONETA,Toyota,Tacoma,2023,34577,1417
AUTOMOVIL,Honda,Civic,2013,19564,4
AUTOMOVIL,Kia,Cerato,2024,23166,5
CAMIONETA,Chevrolet,Silverado,2014,32153,1558
AUTOMOVIL,Nissan,Versa,2025,23755,4
AUTOMOVIL,Chevrolet,Cruze,2015,20742,5
CAMIONETA,Toyota,Tacoma,2005,29729,1699
AUTOMOVIL,Honda,Civic,2016,21331,4
AUTOMOVIL,Kia,Cerato,2006,18318,5
CAMIONETA,Chevrolet,Silverado,2017,33920,690
AUTOMOVIL,Nissan,Versa,2007,18907,4
AUTOMOVIL,Chevrolet,Cruze,2018,22509,5
CAMIONETA,Toyota,Tacoma,2008,31496,831
AUTOMOVIL,Honda,Civic,2019,23098,4
AUTOMOVIL,Kia,Cerato,2009,20085,5
CAMIONETA,Chevrolet,Silverado,2020,35687,972
AUTOMOVIL,Nissan,Versa,2010,20674,4
AUTOMOVIL,Chevrolet,Cruze,2021,24276,5
CAMIONETA,Toyota,Tacoma,2011,33263,1113
AUTOMOVIL,Honda,Civic,2022,24865,4
AUTOMOVIL,Kia,Cerato,2012,21852,5
CAMIONETA,Chevrolet,Silverado,2023,37454,1254
AUTOMOVIL,Nissan,Versa,2013,22441,4
AUTOMOVIL,Chevrolet,Cruze,2024,26043,5
CAMIONETA,Toyota,Tacoma,2014,35030,1395
AUTOMOVIL,Honda,Civic,2025,26632,4
AUTOMOVIL,Kia,Cerato,2015,23619,5
CAMIONETA,Chevrolet,Silverado,2005,32606,1536
AUTOMOVIL,Nissan,Versa,2016,24208,4
AUTOMOVIL,Chevrolet,Cruze,2006,21195,5
CAMIONETA,Toyota,Tacoma,2017,36797,1677
AUTOMOVIL,Honda,Civic,2007,21784,4
AUTOMOVIL,Kia,Cerato,2018,25386,5
CAMIONETA,Chevrolet,Silverado,2008,34373,668
AUTOMOVIL,Nissan,Versa,2019,25975,4
AUTOMOVIL,Chevrolet,Cruze,2009,22962,5
CAMIONETA,Toyota,Tacoma,2020,38564,809
AUTOMOVIL,Honda,Civic,2010,23551,4
AUTOMOVIL,Kia,Cerato,2021,27153,5
CAMIONETA,Chevrolet,Silverado,2011,36140,950
AUTOMOVIL,Nissan,Versa,2022,27742,4
AUTOMOVIL,Chevrolet,Cruze,2012,24729,5
CAMIONETA,Toyota,Tacoma,2023,40331,1091
AUTOMOVIL,Honda,Civic,2013,25318,4
AUTOMOVIL,Kia,Cerato,2024,28920,5
CAMIONETA,Chevrolet,Silverado,2014,37907,1232
AUTOMOVIL,Nissan,Versa,2025,29509,4
AUTOMOVIL,Chevrolet,Cruze,2015,26496,5
CAMIONETA,Toyota,Tacoma,2005,35483,1373
AUTOMOVIL,Honda,Civic,2016,27085,4
AUTOMOVIL,Kia,Cerato,2006,24072,5
CAMIONETA,Chevrolet,Silverado,2017,39674,1514
AUTOMOVIL,Nissan,Versa,2007,24661,4
AUTOMOVIL,Chevrolet,Cruze,2018,28263,5
CAMIONETA,Toyota,Tacoma,2008,37250,1655
AUTOMOVIL,Honda,Civic,2019,28852,4
AUTOMOVIL,Kia,Cerato,2009,25839,5
CAMIONETA,Chevrolet,Silverado,2020,41441,1796
AUTOMOVIL,Nissan,Versa,2010,26428,4
AUTOMOVIL,Chevrolet,Cruze,2021,30030,5
CAMIONETA,Toyota,Tacoma,2011,39017,787
AUTOMOVIL,Honda,Civic,2022,30619,4
AUTOMOVIL,Kia,Cerato,2012,27606,5
CAMIONETA,Chevrolet,Silverado,2023,43208,928
AUTOMOVIL,Nissan,Versa,2013,28195,4
AUTOMOVIL,Chevrolet,Cruze,2024,31797,5
CAMIONETA,Toyota,Tacoma,2014,40784,1069
AUTOMOVIL,Honda,Civic,2025,32386,4
AUTOMOVIL,Kia,Cerato,2015,29373,5
CAMIONETA,Chevrolet,Silverado,2005,38360,1210
AUTOMOVIL,Nissan,Versa,2016,29962,4
AUTOMOVIL,Chevrolet,Cruze,2006,26949,5
CAMIONETA,Toyota,Tacoma,2017,42551,1351
AUTOMOVIL,Honda,Civic,2007,27538,4
AUTOMOVIL,Kia,Cerato,2018,31140,5
CAMIONETA,Chevrolet,Silverado,2008,40127,1492
AUTOMOVIL,Nissan,Versa,2019,31729,4
AUTOMOVIL,Chevrolet,Cruze,2009,28716,5
CAMIONETA,Toyota,Tacoma,2020,44318,1633
AUTOMOVIL,Honda,Civic,2010,29305,4
AUTOMOVIL,Kia,Cerato,2021,32907,5
CAMIONETA,Chevrolet,Silverado,2011,41894,1774
AUTOMOVIL,Nissan,Versa,2022,33496,4
AUTOMOVIL,Chevrolet,Cruze,2012,30483,5
CAMIONETA,Toyota,Tacoma,2023,46085,765
AUTOMOVIL,Honda,Civic,2013,31072,4
AUTOMOVIL,Kia,Cerato,2024,34674,5
CAMIONETA,Chevrolet,Silverado,2014,43661,906
AUTOMOVIL,Nissan,Versa,2025,35263,4
AUTOMOVIL,Chevrolet,Cruze,2015,32250,5
CAMIONETA,Toyota,Tacoma,2005,41237,1047
AUTOMOVIL,Honda,Civic,2016,32839,4
AUTOMOVIL,Kia,Cerato,2006,29826,5
CAMIONETA,Chevrolet,Silverado,2017,45428,1188
AUTOMOVIL,Nissan,Versa,2007,30415,4
AUTOMOVIL,Chevrolet,Cruze,2018,34017,5
CAMIONETA,Toyota,Tacoma,2008,43004,1329
AUTOMOVIL,Honda,Civic,2019,34606,4
AUTOMOVIL,Kia,Cerato,2009,31593,5
CAMIONETA,Chevrolet,Silverado,2020,47195,1470
AUTOMOVIL,Nissan,Versa,2010,32182,4
AUTOMOVIL,Chevrolet,Cruze,2021,35784,5
CAMIONETA,Toyota,Tacoma,2011,44771,1611
AUTOMOVIL,Honda,Civic,2022,36373,4
AUTOMOVIL,Kia,Cerato,2012,33360,5
CAMIONETA,Chevrolet,Silverado,2023,48962,1752
AUTOMOVIL,Nissan,Versa,2013,33949,4
AUTOMOVIL,Chevrolet,Cruze,2024,37551,5
CAMIONETA,Toyota,Tacoma,2014,46538,743
AUTOMOVIL,Honda,Civic,2025,38140,4
AUTOMOVIL,Kia,Cerato,2015,35127,5
CAMIONETA,Chevrolet,Silverado,2005,44114,884
AUTOMOVIL,Nissan,Versa,2016,35716,4
AUTOMOVIL,Chevrolet,Cruze,2006,32703,5
CAMIONETA,Toyota,Tacoma,2017,48305,1025
AUTOMOVIL,Honda,Civic,2007,33292,4
AUTOMOVIL,Kia,Cerato,2018,36894,5
CAMIONETA,Chevrolet,Silverado,2008,45881,1166
AUTOMOVIL,Nissan,Versa,2019,37483,4
AUTOMOVIL,Chevrolet,Cruze,2009,34470,5
CAMIONETA,Toyota,Tacoma,2020,50072,1307
AUTOMOVIL,Honda,Civic,2010,35059,4
AUTOMOVIL,Kia,Cerato,2021,38661,5
CAMIONETA,Chevrolet,Silverado,2011,47648,1448
AUTOMOVIL,Nissan,Versa,2022,39250,4
AUTOMOVIL,Chevrolet,Cruze,2012,36237,5
CAMIONETA,Toyota,Tacoma,2023,51839,1589
AUTOMOVIL,Honda,Civic,2013,36826,4
AUTOMOVIL,Kia,Cerato,2024,40428,5
CAMIONETA,Chevrolet,Silverado,2014,49415,1730
AUTOMOVIL,Nissan,Versa,2025,41017,4
AUTOMOVIL,Chevrolet,Cruze,2015,38004,5
CAMIONETA,Toyota,Tacoma,2005,46991,721
AUTOMOVIL,Honda,Civic,2016,38593,4
AUTOMOVIL,Kia,Cerato,2006,35580,5
CAMIONETA,Chevrolet,Silverado,2017,51182,862
AUTOMOVIL,Nissan,Versa,2007,36169,4
AUTOMOVIL,Chevrolet,Cruze,2018,39771,5
CAMIONETA,Toyota,Tacoma,2008,48758,1003
AUTOMOVIL,Honda,Civic,2019,40360,4
AUTOMOVIL,Kia,Cerato,2009,37347,5
CAMIONETA,Chevrolet,Silverado,2020,52949,1144
AUTOMOVIL,Nissan,Versa,2010,37936,4
AUTOMOVIL,Chevrolet,Cruze,2021,41538,5
CAMIONETA,Toyota,Tacoma,2011,50525,1285
AUTOMOVIL,Honda,Civic,2022,42127,4
AUTOMOVIL,Kia,Cerato,2012,39114,5
CAMIONETA,Chevrolet,Silverado,2023,54716,1426
AUTOMOVIL,Nissan,Versa,2013,39703,4
AUTOMOVIL,Chevrolet,Cruze,2024,43305,5
CAMIONETA,Toyota,Tacoma,2014,52292,1567
AUTOMOVIL,Honda,Civic,2025,43894,4
AUTOMOVIL,Kia,Cerato,2015,40881,5
CAMIONETA,Chevrolet,Silverado,2005,49868,1708
AUTOMOVIL,Nissan,Versa,2016,41470,4
AUTOMOVIL,Chevrolet,Cruze,2006,38457,5
CAMIONETA,Toyota,Tacoma,2017,54059,699
AUTOMOVIL,Honda,Civic,2007,39046,4
AUTOMOVIL,Kia,Cerato,2018,42648,5
CAMIONETA,Chevrolet,Silverado,2008,51635,840
AUTOMOVIL,Nissan,Versa,2019,43237,4
AUTOMOVIL,Chevrolet,Cruze,2009,40224,5
CAMIONETA,Toyota,Tacoma,2020,55826,981
AUTOMOVIL,Honda,Civic,2010,40813,4
AUTOMOVIL,Kia,Cerato,2021,44415,5
CAMIONETA,Chevrolet,Silverado,2011,53402,1122
AUTOMOVIL,Nissan,Versa,2022,45004,4
AUTOMOVIL,Chevrolet,Cruze,2012,41991,5
CAMIONETA,Toyota,Tacoma,2023,57593,1263
AUTOMOVIL,Honda,Civic,2013,42580,4
AUTOMOVIL,Kia,Cerato,2024,46182,5
CAMIONETA,Chevrolet,Silverado,2014,55169,1404
AUTOMOVIL,Nissan,Versa,2025,46771,4
AUTOMOVIL,Chevrolet,Cruze,2015,43758,5
CAMIONETA,Toyota,Tacoma,2005,52745,1545
AUTOMOVIL,Honda,Civic,2016,44347,4
AUTOMOVIL,Kia,Cerato,2006,41334,5
CAMIONETA,Chevrolet,Silverado,2017,56936,1686
AUTOMOVIL,Nissan,Versa,2007,41923,4
AUTOMOVIL,Chevrolet,Cruze,2018,45525,5
CAMIONETA,Toyota,Tacoma,2008,54512,677
AUTOMOVIL,Honda,Civic,2019,46114,4
AUTOMOVIL,Kia,Cerato,2009,43101,5
CAMIONETA,Chevrolet,Silverado,2020,58703,818
AUTOMOVIL,Nissan,Versa,2010,43690,4
AUTOMOVIL,Chevrolet,Cruze,2021,47292,5
CAMIONETA,Toyota,Tacoma,2011,56279,959
AUTOMOVIL,Honda,Civic,2022,47881,4
AUTOMOVIL,Kia,Cerato,2012,44868,5
CAMIONETA,Chevrolet,Silverado,2023,60470,1100
AUTOMOVIL,Nissan,Versa,2013,45457,4
AUTOMOVIL,Chevrolet,Cruze,2024,49059,5
CAMIONETA,Toyota,Tacoma,2014,58046,1241
AUTOMOVIL,Honda,Civic,2025,49648,4
AUTOMOVIL,Kia,Cerato,2015,46635,5
CAMIONETA,Chevrolet,Silverado,2005,55622,1382
AUTOMOVIL,Nissan,Versa,2016,47224,4
AUTOMOVIL,Chevrolet,Cruze,2006,44211,5
CAMIONETA,Toyota,Tacoma,2017,59813,1523
AUTOMOVIL,Honda,Civic,2007,44800,4
AUTOMOVIL,Kia,Cerato,2018,48402,5
CAMIONETA,Chevrolet,Silverado,2008,57389,1664
AUTOMOVIL,Nissan,Versa,2019,48991,4
AUTOMOVIL,Chevrolet,Cruze,2009,45978,5
CAMIONETA,Toyota,Tacoma,2020,61580,655
AUTOMOVIL,Honda,Civic,2010,46567,4
AUTOMOVIL,Kia,Cerato,2021,50169,5
CAMIONETA,Chevrolet,Silverado,2011,59156,796
AUTOMOVIL,Nissan,Versa,2022,50758,4
AUTOMOVIL,Chevrolet,Cruze,2012,47745,5
CAMIONETA,Toyota,Tacoma,2023,63347,937
AUTOMOVIL,Honda,Civic,2013,48334,4
AUTOMOVIL,Kia,Cerato,2024,51936,5
CAMIONETA,Chevrolet,Silverado,2014,60923,1078
AUTOMOVIL,Nissan,Versa,2025,52525,4
AUTOMOVIL,Chevrolet,Cruze,2015,49512,5
CAMIONETA,Toyota,Tacoma,2005,58499,1219
AUTOMOVIL,Honda,Civic,2016,50101,4
AUTOMOVIL,Kia,Cerato,2006,47088,5
CAMIONETA,Chevrolet,Silverado,2017,62690,1360
AUTOMOVIL,Nissan,Versa,2007,47677,4
AUTOMOVIL,Chevrolet,Cruze,2018,51279,5
CAMIONETA,Toyota,Tacoma,2008,60266,1501
AUTOMOVIL,Honda,Civic,2019,51868,4
AUTOMOVIL,Kia,Cerato,2009,48855,5
CAMIONETA,Chevrolet,Silverado,2020,64457,1642
AUTOMOVIL,Nissan,Versa,2010,49444,4
AUTOMOVIL,Chevrolet,Cruze,2021,53046,5
CAMIONETA,Toyota,Tacoma,2011,62033,1783
AUTOMOVIL,Honda,Civic,2022,53635,4
AUTOMOVIL,Kia,Cerato,2012,50622,5
CAMIONETA,Chevrolet,Silverado,2023,66224,774
AUTOMOVIL,Nissan,Versa,2013,51211,4
AUTOMOVIL,Chevrolet,Cruze,2024,54813,5
CAMIONETA,Toyota,Tacoma,2014,63800,915
AUTOMOVIL,Honda,Civic,2025,55402,4
AUTOMOVIL,Kia,Cerato,2015,52389,5
CAMIONETA,Chevrolet,Silverado,2005,61376,1056
AUTOMOVIL,Nissan,Versa,2016,52978,4
AUTOMOVIL,Chevrolet,Cruze,2006,49965,5
CAMIONETA,Toyota,Tacoma,2017,65567,1197
AUTOMOVIL,Honda,Civic,2007,50554,4
AUTOMOVIL,Kia,Cerato,2018,54156,5
CAMIONETA,Chevrolet,Silverado,2008,63143,1338
AUTOMOVIL,Nissan,Versa,2019,54745,4
AUTOMOVIL,Chevrolet,Cruze,2009,51732,5
CAMIONETA,Toyota,Tacoma,2020,67334,1479
AUTOMOVIL,Honda,Civic,2010,52321,4
AUTOMOVIL,Kia,Cerato,2021,55923,5
CAMIONETA,Chevrolet,Silverado,2011,64910,1620
AUTOMOVIL,Nissan,Versa,2022,56512,4
AUTOMOVIL,Chevrolet,Cruze,2012,53499,5
CAMIONETA,Toyota,Tacoma,2023,69101,1761
AUTOMOVIL,Honda,Civic,2013,54088,4
AUTOMOVIL,Kia,Cerato,2024,57690,5
CAMIONETA,Chevrolet,Silverado,2014,66677,752
AUTOMOVIL,Nissan,Versa,2025,58279,4
AUTOMOVIL,Chevrolet,Cruze,2015,55266,5
CAMIONETA,Toyota,Tacoma,2005,64253,893
AUTOMOVIL,Honda,Civic,2016,55855,4
AUTOMOVIL,Kia,Cerato,2006,52842,5
CAMIONETA,Chevrolet,Silverado,2017,68444,1034
AUTOMOVIL,Nissan,Versa,2007,53431,4
AUTOMOVIL,Chevrolet,Cruze,2018,57033,5
CAMIONETA,Toyota,Tacoma,2008,66020,1175
AUTOMOVIL,Honda,Civic,2019,57622,4
AUTOMOVIL,Kia,Cerato,2009,54609,5
CAMIONETA,Chevrolet,Silverado,2020,70211,1316
AUTOMOVIL,Nissan,Versa,2010,55198,4
AUTOMOVIL,Chevrolet,Cruze,2021,58800,5
CAMIONETA,Toyota,Tacoma,2011,67787,1457
AUTOMOVIL,Honda,Civic,2022,59389,4
AUTOMOVIL,Kia,Cerato,2012,56376,5
CAMIONETA,Chevrolet,Silverado,2023,71978,1598
AUTOMOVIL,Nissan,Versa,2013,56965,4
AUTOMOVIL,Chevrolet,Cruze,2024,18567,5
CAMIONETA,Toyota,Tacoma,2014,27554,1739
AUTOMOVIL,Honda,Civic,2025,19156,4
AUTOMOVIL,Kia,Cerato,2015,16143,5
CAMIONETA,Chevrolet,Silverado,2005,25130,730
AUTOMOVIL,Nissan,Versa,2016,16732,4
AUTOMOVIL,Chevrolet,Cruze,2006,13719,5
CAMIONETA,Toyota,Tacoma,2017,29321,871
AUTOMOVIL,Honda,Civic,2007,14308,4
AUTOMOVIL,Kia,Cerato,2018,17910,5
CAMIONETA,Chevrolet,Silverado,2008,26897,1012
AUTOMOVIL,Nissan,Versa,2019,18499,4
AUTOMOVIL,Chevrolet,Cruze,2009,15486,5
CAMIONETA,Toyota,Tacoma,2020,31088,1153
AUTOMOVIL,Honda,Civic,2010,16075,4
AUTOMOVIL,Kia,Cerato,2021,19677,5
CAMIONETA,Chevrolet,Silverado,2011,28664,1294
AUTOMOVIL,Nissan,Versa,2022,20266,4
AUTOMOVIL,Chevrolet,Cruze,2012,17253,5
CAMIONETA,Toyota,Tacoma,2023,32855,1435
AUTOMOVIL,Honda,Civic,2013,17842,4
AUTOMOVIL,Kia,Cerato,2024,21444,5
CAMIONETA,Chevrolet,Silverado,2014,30431,1576
AUTOMOVIL,Nissan,Versa,2025,22033,4
AUTOMOVIL,Chevrolet,Cruze,2015,19020,5
CAMIONETA,Toyota,Tacoma,2005,28007,1717
AUTOMOVIL,Honda,Civic,2016,19609,4
AUTOMOVIL,Kia,Cerato,2006,16596,5
CAMIONETA,Chevrolet,Silverado,2017,32198,708
AUTOMOVIL,Nissan,Versa,2007,17185,4
AUTOMOVIL,Chevrolet,Cruze,2018,20787,5
CAMIONETA,Toyota,Tacoma,2008,29774,849
AUTOMOVIL,Honda,Civic,2019,21376,4
AUTOMOVIL,Kia,Cerato,2009,18363,5
CAMIONETA,Chevrolet,Silverado,2020,33965,990
AUTOMOVIL,Nissan,Versa,2010,18952,4
AUTOMOVIL,Chevrolet,Cruze,2021,22554,5
CAMIONETA,Toyota,Tacoma,2011,31541,1131
AUTOMOVIL,Honda,Civic,2022,23143,4
AUTOMOVIL,Kia,Cerato,2012,20130,5
CAMIONETA,Chevrolet,Silverado,2023,35732,1272
AUTOMOVIL,Nissan,Versa,2013,20719,4
AUTOMOVIL,Chevrolet,Cruze,2024,24321,5
CAMIONETA,Toyota,Tacoma,2014,33308,1413
AUTOMOVIL,Honda,Civic,2025,24910,4
AUTOMOVIL,Kia,Cerato,2015,21897,5
CAMIONETA,Chevrolet,Silverado,2005,30884,1554
AUTOMOVIL,Nissan,Versa,2016,22486,4
AUTOMOVIL,Chevrolet,Cruze,2006,19473,5
CAMIONETA,Toyota,Tacoma,2017,35075,1695
AUTOMOVIL,Honda,Civic,2007,20062,4
AUTOMOVIL,Kia,Cerato,2018,23664,5
CAMIONETA,Chevrolet,Silverado,2008,32651,686
AUTOMOVIL,Nissan,Versa,2019,24253,4
AUTOMOVIL,Chevrolet,Cruze,2009,21240,5
CAMIONETA,Toyota,Tacoma,2020,36842,827
AUTOMOVIL,Honda,Civic,2010,21829,4
AUTOMOVIL,Kia,Cerato,2021,25431,5
CAMIONETA,Chevrolet,Silverado,2011,34418,968
AUTOMOVIL,Nissan,Versa,2022,26020,4
AUTOMOVIL,Chevrolet,Cruze,2012,23007,5
CAMIONETA,Toyota,Tacoma,2023,38609,1109
AUTOMOVIL,Honda,Civic,2013,23596,4
AUTOMOVIL,Kia,Cerato,2024,27198,5
CAMIONETA,Chevrolet,Silverado,2014,36185,1250
AUTOMOVIL,Nissan,Versa,2025,27787,4
AUTOMOVIL,Chevrolet,Cruze,2015,24774,5
CAMIONETA,Toyota,Tacoma,2005,33761,1391
AUTOMOVIL,Honda,Civic,2016,25363,4
AUTOMOVIL,Kia,Cerato,2006,22350,5
CAMIONETA,Chevrolet,Silverado,2017,37952,1532
AUTOMOVIL,Nissan,Versa,2007,22939,4
AUTOMOVIL,Chevrolet,Cruze,2018,26541,5
CAMIONETA,Toyota,Tacoma,2008,35528,1673
AUTOMOVIL,Honda,Civic,2019,27130,4
AUTOMOVIL,Kia,Cerato,2009,24117,5
CAMIONETA,Chevrolet,Silverado,2020,39719,664
AUTOMOVIL,Nissan,Versa,2010,24706,4
AUTOMOVIL,Chevrolet,Cruze,2021,28308,5
CAMIONETA,Toyota,Tacoma,2011,37295,805
AUTOMOVIL,Honda,Civic,2022,28897,4
AUTOMOVIL,Kia,Cerato,2012,25884,5
CAMIONETA,Chevrolet,Silverado,2023,41486,946
AUTOMOVIL,Nissan,Versa,2013,26473,4
AUTOMOVIL,Chevrolet,Cruze,2024,30075,5
CAMIONETA,Toyota,Tacoma,2014,39062,1087
AUTOMOVIL,Honda,Civic,2025,30664,4
AUTOMOVIL,Kia,Cerato,2015,27651,5
CAMIONETA,Chevrolet,Silverado,2005,36638,1228
AUTOMOVIL,Nissan,Versa,2016,28240,4
AUTOMOVIL,Chevrolet,Cruze,2006,25227,5
CAMIONETA,Toyota,Tacoma,2017,40829,1369
AUTOMOVIL,Honda,Civic,2007,25816,4
AUTOMOVIL,Kia,Cerato,2018,29418,5
CAMIONETA,Chevrolet,Silverado,2008,38405,1510
AUTOMOVIL,Nissan,Versa,2019,30007,4
AUTOMOVIL,Chevrolet,Cruze,2009,26994,5
CAMIONETA,Toyota,Tacoma,2020,42596,1651
AUTOMOVIL,Honda,Civic,2010,27583,4
AUTOMOVIL,Kia,Cerato,2021,31185,5
CAMIONETA,Chevrolet,Silverado,2011,40172,1792
AUTOMOVIL,Nissan,Versa,2022,31774,4
AUTOMOVIL,Chevrolet,Cruze,2012,28761,5
CAMIONETA,Toyota,Tacoma,2023,44363,783
AUTOMOVIL,Honda,Civic,2013,29350,4
AUTOMOVIL,Kia,Cerato,2024,32952,5
CAMIONETA,Chevrolet,Silverado,2014,41939,924
AUTOMOVIL,Nissan,Versa,2025,33541,4
AUTOMOVIL,Chevrolet,Cruze,2015,30528,5
CAMIONETA,Toyota,Tacoma,2005,39515,1065
AUTOMOVIL,Honda,Civic,2016,31117,4
AUTOMOVIL,Kia,Cerato,2006,28104,5
CAMIONETA,Chevrolet,Silverado,2017,43706,1206
AUTOMOVIL,Nissan,Versa,2007,28693,4
AUTOMOVIL,Chevrolet,Cruze,2018,32295,5
CAMIONETA,Toyota,Tacoma,2008,41282,1347
AUTOMOVIL,Honda,Civic,2019,32884,4
AUTOMOVIL,Kia,Cerato,2009,29871,5
CAMIONETA,Chevrolet,Silverado,2020,45473,1488
AUTOMOVIL,Nissan,Versa,2010,30460,4
AUTOMOVIL,Chevrolet,Cruze,2021,34062,5
CAMIONETA,Toyota,Tacoma,2011,43049,1629
AUTOMOVIL,Honda,Civic,2022,34651,4
AUTOMOVIL,Kia,Cerato,2012,31638,5
CAMIONETA,Chevrolet,Silverado,2023,47240,1770
